sale_id,sku_id,product_name,category,sale_date,qty_sold,unit_price_usd,total_revenue_usd,channel,region,return_qty,discount_pct
SALE-9728,SKU-1038,Mixing Bowls Set,Home & Kitchen,2025-04-24,25,217.33,5433.25,Retail Store,North,0,10
SALE-9729,SKU-1041,Shampoo 500ml,Beauty,2025-03-26,9,344.31,3098.79,Mobile App,North,0,5
SALE-9730,SKU-1000,Wireless Earbuds,Electronics,2025-03-08,7,376.49,2635.43,B2B Direct,East,0,0
SALE-9731,SKU-1048,Toner,Beauty,2025-12-17,29,398.69,11562.01,Mobile App,East,0,0
SALE-9732,SKU-1034,Kitchen Knife Set,Home & Kitchen,2026-02-21,18,279.9,5038.2,B2B Direct,North,0,0
SALE-9733,SKU-1018,Scissors,Office,2025-04-25,33,125.99,4157.67,Retail Store,South,1,0
SALE-9734,SKU-1027,Winter Jacket,Clothing,2025-09-17,10,483.4,4834.0,Marketplace,East,1,5
SALE-9735,SKU-1043,Sunscreen SPF50,Beauty,2025-04-30,32,334.2,10694.4,Mobile App,North,0,20
SALE-9736,SKU-1022,Hoodie,Clothing,2025-04-12,40,85.9,3436.0,Marketplace,North,2,15
SALE-9737,SKU-1002,Mechanical Keyboard,Electronics,2026-01-07,10,246.09,2460.9,Mobile App,West,0,0
SALE-9738,SKU-1027,Winter Jacket,Clothing,2025-05-19,43,483.4,20786.2,Marketplace,Central,0,0
SALE-9739,SKU-1031,Blender,Home & Kitchen,2026-02-05,24,504.08,12097.92,Marketplace,North,0,20
SALE-9740,SKU-1049,Serum 30ml,Beauty,2026-02-02,10,409.33,4093.3,Marketplace,South,0,10
SALE-9741,SKU-1030,Coffee Maker,Home & Kitchen,2025-04-07,8,420.91,3367.28,B2B Direct,West,0,0
SALE-9742,SKU-1008,Smart Speaker,Electronics,2025-06-05,50,255.61,12780.5,Retail Store,East,0,0
SALE-9743,SKU-1026,Polo Shirt,Clothing,2026-01-06,41,255.0,10455.0,Marketplace,South,3,0
SALE-9744,SKU-1035,Food Storage Containers,Home & Kitchen,2025-11-13,35,314.44,11005.4,B2B Direct,West,0,0
SALE-9745,SKU-1005,Monitor Stand,Electronics,2025-12-26,46,500.37,23017.02,Retail Store,Central,0,10
SALE-9746,SKU-1014,File Folders,Office,2026-02-26,6,290.71,1744.26,Mobile App,East,0,15
SALE-9747,SKU-1023,Running Shoes,Clothing,2025-12-14,31,574.45,17807.95,Mobile App,North,1,0
SALE-9748,SKU-1049,Serum 30ml,Beauty,2025-05-14,19,409.33,7777.27,Retail Store,South,3,15
SALE-9749,SKU-1015,Whiteboard Markers,Office,2025-06-19,15,305.68,4585.2,Website,South,1,10
SALE-9750,SKU-1024,Baseball Cap,Clothing,2025-03-17,45,124.9,5620.5,Retail Store,East,0,5
SALE-9751,SKU-1004,Webcam,Electronics,2025-11-03,39,479.26,18691.14,Mobile App,North,0,0
SALE-9752,SKU-1004,Webcam,Electronics,2025-03-10,37,342.33,12666.21,Retail Store,South,0,0
SALE-9753,SKU-1033,Cutting Board,Home & Kitchen,2026-02-24,20,355.21,7104.2,Retail Store,West,0,10
SALE-9754,SKU-1044,Lip Balm,Beauty,2025-03-10,19,477.06,9064.14,Website,South,0,0
SALE-9755,SKU-1048,Toner,Beauty,2025-05-31,33,284.78,9397.74,Mobile App,North,0,5
SALE-9756,SKU-1029,Sport Leggings,Clothing,2025-12-12,46,100.87,4640.02,Marketplace,Central,0,0
SALE-9757,SKU-1010,Ballpoint Pens (Box),Office,2025-07-21,6,166.81,1000.86,B2B Direct,West,0,0
SALE-9758,SKU-1003,Gaming Mouse,Electronics,2025-06-24,26,400.7,10418.2,Mobile App,Central,0,10
SALE-9759,SKU-1029,Sport Leggings,Clothing,2025-11-03,21,100.87,2118.27,Retail Store,West,0,0
SALE-9760,SKU-1027,Winter Jacket,Clothing,2025-06-11,18,580.08,10441.44,Website,North,0,10
SALE-9761,SKU-1021,Women Jeans,Clothing,2025-03-18,16,305.44,4887.04,Marketplace,South,0,0
SALE-9762,SKU-1000,Wireless Earbuds,Electronics,2025-08-09,13,376.49,4894.37,B2B Direct,South,3,0
SALE-9763,SKU-1005,Monitor Stand,Electronics,2025-12-20,37,500.37,18513.69,Website,Central,0,0
SALE-9764,SKU-1019,Tape Dispenser,Office,2025-03-08,23,477.85,10990.55,Marketplace,West,0,10
SALE-9765,SKU-1046,Body Lotion,Beauty,2025-09-02,9,43.01,387.09,Website,East,0,5
SALE-9766,SKU-1032,Non-stick Pan,Home & Kitchen,2025-05-19,2,378.77,757.54,B2B Direct,West,0,15
SALE-9767,SKU-1018,Scissors,Office,2025-05-25,10,125.99,1259.9,Retail Store,North,0,10
SALE-9768,SKU-1013,Stapler,Office,2026-02-15,42,196.06,8234.52,Mobile App,South,0,10
SALE-9769,SKU-1041,Shampoo 500ml,Beauty,2025-11-26,50,482.03,24101.5,Marketplace,West,0,0
SALE-9770,SKU-1027,Winter Jacket,Clothing,2025-03-24,46,483.4,22236.4,Retail Store,South,1,5
SALE-9771,SKU-1009,Laptop Stand,Electronics,2025-12-19,41,118.47,4857.27,Retail Store,North,0,15
SALE-9772,SKU-1035,Food Storage Containers,Home & Kitchen,2025-04-17,32,224.6,7187.2,Website,West,0,0
SALE-9773,SKU-1004,Webcam,Electronics,2025-07-25,37,410.8,15199.6,Marketplace,East,0,10
SALE-9774,SKU-1029,Sport Leggings,Clothing,2025-07-14,31,86.46,2680.26,Marketplace,West,3,15
SALE-9775,SKU-1036,Electric Kettle,Home & Kitchen,2025-11-08,3,56.48,169.44,Marketplace,East,0,5
SALE-9776,SKU-1043,Sunscreen SPF50,Beauty,2025-05-09,29,334.2,9691.8,Marketplace,Central,3,0
SALE-9777,SKU-1043,Sunscreen SPF50,Beauty,2025-10-01,33,334.2,11028.6,Retail Store,East,0,20
SALE-9778,SKU-1003,Gaming Mouse,Electronics,2025-07-07,45,400.7,18031.5,B2B Direct,North,0,0
SALE-9779,SKU-1010,Ballpoint Pens (Box),Office,2025-12-20,26,194.61,5059.86,Website,South,0,5
SALE-9780,SKU-1022,Hoodie,Clothing,2025-10-28,30,85.9,2577.0,B2B Direct,West,0,10
SALE-9781,SKU-1025,Socks (Pack-6),Clothing,2025-10-11,13,392.0,5096.0,Retail Store,East,0,20
SALE-9782,SKU-1031,Blender,Home & Kitchen,2025-06-20,45,604.9,27220.5,Retail Store,North,0,5
SALE-9783,SKU-1030,Coffee Maker,Home & Kitchen,2025-05-17,41,420.91,17257.31,Mobile App,East,0,5
SALE-9784,SKU-1024,Baseball Cap,Clothing,2025-04-04,24,124.9,2997.6,Retail Store,West,0,15
SALE-9785,SKU-1048,Toner,Beauty,2026-02-17,28,284.78,7973.84,Marketplace,East,0,0
SALE-9786,SKU-1017,Printer Ink Cartridge,Office,2025-09-27,6,587.04,3522.24,Marketplace,West,0,5
SALE-9787,SKU-1016,Desk Organizer,Office,2025-06-06,4,381.05,1524.2,Website,West,2,0
SALE-9788,SKU-1012,Sticky Notes Pack,Office,2025-08-29,27,254.78,6879.06,Retail Store,West,0,0
SALE-9789,SKU-1044,Lip Balm,Beauty,2025-10-13,23,477.06,10972.38,B2B Direct,West,0,15
SALE-9790,SKU-1012,Sticky Notes Pack,Office,2025-04-12,47,254.78,11974.66,B2B Direct,Central,0,20
SALE-9791,SKU-1046,Body Lotion,Beauty,2025-08-13,1,43.01,43.01,Mobile App,West,0,0
SALE-9792,SKU-1043,Sunscreen SPF50,Beauty,2025-09-28,17,334.2,5681.4,B2B Direct,North,2,15
SALE-9793,SKU-1040,Face Moisturizer,Beauty,2025-10-20,41,215.83,8849.03,B2B Direct,North,0,20
SALE-9794,SKU-1026,Polo Shirt,Clothing,2026-02-23,35,255.0,8925.0,Mobile App,Central,0,0
SALE-9795,SKU-1012,Sticky Notes Pack,Office,2026-02-14,37,254.78,9426.86,Website,East,0,15
SALE-9796,SKU-1032,Non-stick Pan,Home & Kitchen,2025-05-06,45,378.77,17044.65,Retail Store,West,0,0
SALE-9797,SKU-1034,Kitchen Knife Set,Home & Kitchen,2025-10-08,34,279.9,9516.6,Marketplace,North,0,0
SALE-9798,SKU-1035,Food Storage Containers,Home & Kitchen,2026-01-02,11,224.6,2470.6,B2B Direct,West,0,5
SALE-9799,SKU-1043,Sunscreen SPF50,Beauty,2025-10-13,41,334.2,13702.2,Marketplace,Central,1,10
SALE-9800,SKU-1006,LED Desk Lamp,Electronics,2025-04-18,42,484.57,20351.94,Website,Central,0,10
SALE-9801,SKU-1039,Dish Rack,Home & Kitchen,2025-12-07,7,455.0,3185.0,Retail Store,Central,0,5
SALE-9802,SKU-1026,Polo Shirt,Clothing,2025-06-20,15,306.0,4590.0,Retail Store,Central,0,15
SALE-9803,SKU-1007,Power Bank,Electronics,2025-08-30,30,304.06,9121.8,Retail Store,West,1,10
SALE-9804,SKU-1032,Non-stick Pan,Home & Kitchen,2025-07-27,18,454.52,8181.36,Marketplace,East,0,0
SALE-9805,SKU-1026,Polo Shirt,Clothing,2025-03-20,1,255.0,255.0,Website,South,0,5
SALE-9806,SKU-1047,Eye Cream,Beauty,2026-01-05,21,73.21,1537.41,Marketplace,South,3,0
SALE-9807,SKU-1025,Socks (Pack-6),Clothing,2025-06-10,40,470.4,18816.0,Retail Store,North,0,15
SALE-9808,SKU-1024,Baseball Cap,Clothing,2025-05-31,26,124.9,3247.4,Marketplace,Central,0,0
SALE-9809,SKU-1008,Smart Speaker,Electronics,2025-11-17,8,298.21,2385.68,B2B Direct,West,3,10
SALE-9810,SKU-1010,Ballpoint Pens (Box),Office,2025-08-16,14,139.01,1946.14,Website,North,0,5
SALE-9811,SKU-1037,Air Fryer,Home & Kitchen,2025-05-21,2,250.76,501.52,B2B Direct,Central,0,0
SALE-9812,SKU-1046,Body Lotion,Beauty,2025-05-09,30,43.01,1290.3,Marketplace,South,0,0
SALE-9813,SKU-1012,Sticky Notes Pack,Office,2025-12-03,16,356.69,5707.04,Retail Store,East,0,0
SALE-9814,SKU-1009,Laptop Stand,Electronics,2026-01-19,2,84.62,169.24,B2B Direct,North,0,5
SALE-9815,SKU-1006,LED Desk Lamp,Electronics,2025-05-15,19,484.57,9206.83,Marketplace,South,0,10
SALE-9816,SKU-1013,Stapler,Office,2025-09-20,7,196.06,1372.42,Retail Store,North,0,20
SALE-9817,SKU-1004,Webcam,Electronics,2025-06-19,44,410.8,18075.2,Retail Store,West,0,0
SALE-9818,SKU-1010,Ballpoint Pens (Box),Office,2025-06-04,20,166.81,3336.2,Website,South,0,5
SALE-9819,SKU-1002,Mechanical Keyboard,Electronics,2025-05-03,22,246.09,5413.98,Marketplace,West,0,0
SALE-9820,SKU-1033,Cutting Board,Home & Kitchen,2025-07-12,8,426.25,3410.0,Mobile App,Central,0,5
SALE-9821,SKU-1048,Toner,Beauty,2025-05-21,14,284.78,3986.92,Marketplace,North,0,0
SALE-9822,SKU-1005,Monitor Stand,Electronics,2026-02-21,9,357.41,3216.69,Marketplace,East,0,0
SALE-9823,SKU-1045,Hand Cream,Beauty,2025-12-11,42,470.74,19771.08,Marketplace,West,0,0
SALE-9824,SKU-1025,Socks (Pack-6),Clothing,2025-06-10,17,470.4,7996.8,Mobile App,South,0,10
SALE-9825,SKU-1025,Socks (Pack-6),Clothing,2025-04-25,38,392.0,14896.0,B2B Direct,East,0,20
SALE-9826,SKU-1031,Blender,Home & Kitchen,2025-10-11,29,504.08,14618.32,Retail Store,Central,0,0
SALE-9827,SKU-1006,LED Desk Lamp,Electronics,2026-01-08,25,484.57,12114.25,Retail Store,South,0,15
SALE-9828,SKU-1004,Webcam,Electronics,2025-10-20,11,342.33,3765.63,Website,Central,0,0
SALE-9829,SKU-1041,Shampoo 500ml,Beauty,2025-11-30,23,482.03,11086.69,Retail Store,North,0,0
SALE-9830,SKU-1011,A4 Paper (Ream),Office,2025-09-03,16,515.31,8244.96,Website,South,0,0
SALE-9831,SKU-1020,Men T-Shirt,Clothing,2025-05-05,1,371.05,371.05,Marketplace,North,0,0
SALE-9832,SKU-1020,Men T-Shirt,Clothing,2025-07-01,36,445.26,16029.36,Website,West,0,5
SALE-9833,SKU-1006,LED Desk Lamp,Electronics,2025-12-16,18,678.4,12211.2,B2B Direct,North,0,0
SALE-9834,SKU-1048,Toner,Beauty,2025-10-12,21,284.78,5980.38,Marketplace,South,0,0
SALE-9835,SKU-1002,Mechanical Keyboard,Electronics,2025-07-22,27,295.31,7973.37,Website,North,0,0
SALE-9836,SKU-1024,Baseball Cap,Clothing,2025-07-03,37,149.88,5545.56,Website,East,0,15
SALE-9837,SKU-1000,Wireless Earbuds,Electronics,2025-10-26,19,376.49,7153.31,Mobile App,West,0,15
SALE-9838,SKU-1002,Mechanical Keyboard,Electronics,2025-08-23,42,246.09,10335.78,Website,North,0,10
SALE-9839,SKU-1046,Body Lotion,Beauty,2025-08-05,18,43.01,774.18,Marketplace,East,0,10
SALE-9840,SKU-1031,Blender,Home & Kitchen,2026-01-11,4,504.08,2016.32,Retail Store,East,3,0
SALE-9841,SKU-1041,Shampoo 500ml,Beauty,2025-05-05,24,344.31,8263.44,B2B Direct,North,0,10
SALE-9842,SKU-1008,Smart Speaker,Electronics,2025-04-26,21,213.01,4473.21,Retail Store,South,0,10
SALE-9843,SKU-1023,Running Shoes,Clothing,2025-12-04,1,574.45,574.45,Website,East,0,15
SALE-9844,SKU-1004,Webcam,Electronics,2025-07-17,22,410.8,9037.6,B2B Direct,West,0,15
SALE-9845,SKU-1037,Air Fryer,Home & Kitchen,2025-10-25,8,250.76,2006.08,Mobile App,East,0,15
SALE-9846,SKU-1026,Polo Shirt,Clothing,2026-01-24,29,255.0,7395.0,Website,Central,0,0
SALE-9847,SKU-1031,Blender,Home & Kitchen,2025-07-25,21,604.9,12702.9,Retail Store,South,0,0
SALE-9848,SKU-1005,Monitor Stand,Electronics,2025-08-31,36,357.41,12866.76,Mobile App,South,0,20
SALE-9849,SKU-1003,Gaming Mouse,Electronics,2025-06-20,1,400.7,400.7,Mobile App,West,0,0
SALE-9850,SKU-1013,Stapler,Office,2025-12-31,49,274.48,13449.52,B2B Direct,Central,0,0
SALE-9851,SKU-1029,Sport Leggings,Clothing,2026-02-02,10,72.05,720.5,B2B Direct,North,0,0
SALE-9852,SKU-1028,Denim Shorts,Clothing,2026-01-15,33,191.99,6335.67,Mobile App,West,0,0
SALE-9853,SKU-1043,Sunscreen SPF50,Beauty,2025-08-08,37,334.2,12365.4,Website,South,0,10
SALE-9854,SKU-1015,Whiteboard Markers,Office,2025-03-12,30,254.73,7641.9,Mobile App,East,0,5
SALE-9855,SKU-1022,Hoodie,Clothing,2025-07-17,8,103.08,824.64,B2B Direct,North,0,0
SALE-9856,SKU-1032,Non-stick Pan,Home & Kitchen,2025-10-10,33,378.77,12499.41,Marketplace,North,0,0
SALE-9857,SKU-1041,Shampoo 500ml,Beauty,2025-09-15,47,344.31,16182.57,Retail Store,South,0,0
SALE-9858,SKU-1017,Printer Ink Cartridge,Office,2025-11-30,39,821.86,32052.54,Retail Store,Central,0,0
SALE-9859,SKU-1015,Whiteboard Markers,Office,2025-04-29,15,254.73,3820.95,Website,North,0,0
SALE-9860,SKU-1034,Kitchen Knife Set,Home & Kitchen,2025-04-24,18,279.9,5038.2,Mobile App,Central,0,0
SALE-9861,SKU-1006,LED Desk Lamp,Electronics,2025-06-24,47,581.48,27329.56,Marketplace,West,0,0
SALE-9862,SKU-1040,Face Moisturizer,Beauty,2025-07-29,46,259.0,11914.0,B2B Direct,East,0,0
SALE-9863,SKU-1044,Lip Balm,Beauty,2026-01-16,31,477.06,14788.86,Marketplace,South,0,0
SALE-9864,SKU-1011,A4 Paper (Ream),Office,2025-08-21,30,515.31,15459.3,Mobile App,North,0,0
SALE-9865,SKU-1011,A4 Paper (Ream),Office,2025-07-17,5,618.37,3091.85,Mobile App,North,0,0
SALE-9866,SKU-1000,Wireless Earbuds,Electronics,2025-11-09,16,527.09,8433.44,Retail Store,North,0,5
SALE-9867,SKU-1018,Scissors,Office,2025-06-28,34,151.19,5140.46,B2B Direct,South,0,0
SALE-9868,SKU-1047,Eye Cream,Beauty,2025-08-22,29,73.21,2123.09,Retail Store,East,0,0
SALE-9869,SKU-1023,Running Shoes,Clothing,2025-10-24,1,410.32,410.32,Marketplace,East,0,5
SALE-9870,SKU-1042,Conditioner 500ml,Beauty,2026-01-03,31,62.8,1946.8,Website,East,0,5
SALE-9871,SKU-1009,Laptop Stand,Electronics,2025-09-30,15,84.62,1269.3,Mobile App,East,0,5
SALE-9872,SKU-1044,Lip Balm,Beauty,2025-10-10,24,477.06,11449.44,Mobile App,North,1,0
SALE-9873,SKU-1006,LED Desk Lamp,Electronics,2025-07-22,41,581.48,23840.68,B2B Direct,West,0,15
SALE-9874,SKU-1022,Hoodie,Clothing,2025-08-20,26,85.9,2233.4,B2B Direct,West,0,0
SALE-9875,SKU-1033,Cutting Board,Home & Kitchen,2026-02-26,22,355.21,7814.62,B2B Direct,North,0,5
SALE-9876,SKU-1022,Hoodie,Clothing,2025-07-29,8,103.08,824.64,Website,West,0,5
SALE-9877,SKU-1033,Cutting Board,Home & Kitchen,2025-07-30,40,426.25,17050.0,B2B Direct,South,0,0
SALE-9878,SKU-1018,Scissors,Office,2025-03-11,30,125.99,3779.7,Website,South,0,0
SALE-9879,SKU-1031,Blender,Home & Kitchen,2025-08-07,1,504.08,504.08,Retail Store,East,0,0
SALE-9880,SKU-1008,Smart Speaker,Electronics,2025-08-30,19,213.01,4047.19,B2B Direct,Central,1,10
SALE-9881,SKU-1009,Laptop Stand,Electronics,2025-06-12,28,101.54,2843.12,B2B Direct,North,0,0
SALE-9882,SKU-1022,Hoodie,Clothing,2025-07-09,44,103.08,4535.52,Retail Store,West,2,0
SALE-9883,SKU-1016,Desk Organizer,Office,2025-08-05,39,317.54,12384.06,Marketplace,South,0,15
SALE-9884,SKU-1037,Air Fryer,Home & Kitchen,2025-05-14,44,250.76,11033.44,Mobile App,East,0,0
SALE-9885,SKU-1019,Tape Dispenser,Office,2025-04-16,20,477.85,9557.0,B2B Direct,West,0,10
SALE-9886,SKU-1027,Winter Jacket,Clothing,2025-04-22,9,483.4,4350.6,B2B Direct,West,0,15
SALE-9887,SKU-1045,Hand Cream,Beauty,2025-09-03,30,336.24,10087.2,Marketplace,West,0,0
SALE-9888,SKU-1001,USB-C Hub,Electronics,2025-12-15,2,710.91,1421.82,Retail Store,North,0,0
SALE-9889,SKU-1015,Whiteboard Markers,Office,2025-12-26,33,356.62,11768.46,Marketplace,South,0,5
SALE-9890,SKU-1018,Scissors,Office,2025-03-31,49,125.99,6173.51,Retail Store,South,0,0
SALE-9891,SKU-1048,Toner,Beauty,2025-11-24,30,398.69,11960.7,Website,North,0,20
SALE-9892,SKU-1006,LED Desk Lamp,Electronics,2025-08-21,39,484.57,18898.23,Website,East,0,0
SALE-9893,SKU-1003,Gaming Mouse,Electronics,2025-05-05,48,333.92,16028.16,B2B Direct,Central,0,10
SALE-9894,SKU-1033,Cutting Board,Home & Kitchen,2025-05-16,36,355.21,12787.56,Retail Store,South,0,5
SALE-9895,SKU-1009,Laptop Stand,Electronics,2025-08-05,41,84.62,3469.42,Marketplace,North,0,0
SALE-9896,SKU-1004,Webcam,Electronics,2025-03-04,10,342.33,3423.3,B2B Direct,North,0,0
SALE-9897,SKU-1030,Coffee Maker,Home & Kitchen,2025-03-16,33,420.91,13890.03,Retail Store,West,1,0
SALE-9898,SKU-1030,Coffee Maker,Home & Kitchen,2025-06-06,16,505.09,8081.44,B2B Direct,East,0,15
SALE-9899,SKU-1039,Dish Rack,Home & Kitchen,2025-05-06,28,325.0,9100.0,Mobile App,North,0,10
SALE-9900,SKU-1015,Whiteboard Markers,Office,2025-05-30,33,254.73,8406.09,B2B Direct,South,0,0
SALE-9901,SKU-1006,LED Desk Lamp,Electronics,2025-12-30,32,678.4,21708.8,Marketplace,East,0,10
SALE-9902,SKU-1029,Sport Leggings,Clothing,2025-10-03,28,72.05,2017.4,Mobile App,North,0,5
SALE-9903,SKU-1000,Wireless Earbuds,Electronics,2025-12-26,20,527.09,10541.8,Website,Central,0,15
SALE-9904,SKU-1008,Smart Speaker,Electronics,2025-10-29,47,213.01,10011.47,Retail Store,East,1,0
SALE-9905,SKU-1032,Non-stick Pan,Home & Kitchen,2025-06-19,23,454.52,10453.96,B2B Direct,West,0,5
SALE-9906,SKU-1022,Hoodie,Clothing,2026-02-02,47,85.9,4037.3,B2B Direct,East,0,10
SALE-9907,SKU-1017,Printer Ink Cartridge,Office,2026-02-04,20,587.04,11740.8,Retail Store,North,0,20
SALE-9908,SKU-1038,Mixing Bowls Set,Home & Kitchen,2026-02-04,12,217.33,2607.96,B2B Direct,Central,0,0
SALE-9909,SKU-1020,Men T-Shirt,Clothing,2025-12-30,38,519.47,19739.86,Marketplace,Central,0,0
SALE-9910,SKU-1001,USB-C Hub,Electronics,2025-05-24,15,507.79,7616.85,Website,North,2,0
SALE-9911,SKU-1048,Toner,Beauty,2025-06-30,50,341.74,17087.0,Mobile App,North,0,0
SALE-9912,SKU-1026,Polo Shirt,Clothing,2025-04-05,4,255.0,1020.0,B2B Direct,East,0,10
SALE-9913,SKU-1028,Denim Shorts,Clothing,2025-09-11,39,191.99,7487.61,Website,South,0,0
SALE-9914,SKU-1008,Smart Speaker,Electronics,2026-01-24,37,213.01,7881.37,B2B Direct,South,0,0
SALE-9915,SKU-1018,Scissors,Office,2025-06-27,13,151.19,1965.47,Mobile App,West,0,0
SALE-9916,SKU-1037,Air Fryer,Home & Kitchen,2025-03-16,41,250.76,10281.16,Website,South,0,15
SALE-9917,SKU-1023,Running Shoes,Clothing,2025-09-28,37,410.32,15181.84,B2B Direct,North,0,10
SALE-9918,SKU-1046,Body Lotion,Beauty,2026-01-26,34,43.01,1462.34,Retail Store,South,0,0
SALE-9919,SKU-1022,Hoodie,Clothing,2025-09-02,40,85.9,3436.0,B2B Direct,South,0,5
SALE-9920,SKU-1004,Webcam,Electronics,2025-12-20,6,479.26,2875.56,Mobile App,Central,0,0
SALE-9921,SKU-1003,Gaming Mouse,Electronics,2026-01-05,35,333.92,11687.2,Marketplace,North,0,0
SALE-9922,SKU-1016,Desk Organizer,Office,2025-09-19,46,317.54,14606.84,Marketplace,North,1,0
SALE-9923,SKU-1036,Electric Kettle,Home & Kitchen,2025-07-05,34,48.41,1645.94,B2B Direct,Central,0,0
SALE-9924,SKU-1044,Lip Balm,Beauty,2025-04-29,38,477.06,18128.28,Retail Store,East,0,0
SALE-9925,SKU-1016,Desk Organizer,Office,2025-06-14,22,381.05,8383.1,Website,South,0,10
SALE-9926,SKU-1048,Toner,Beauty,2026-02-06,4,284.78,1139.12,Mobile App,West,0,5
SALE-9927,SKU-1039,Dish Rack,Home & Kitchen,2026-02-26,49,325.0,15925.0,Website,East,1,5
SALE-9928,SKU-1039,Dish Rack,Home & Kitchen,2025-04-14,36,325.0,11700.0,Retail Store,South,0,0
SALE-9929,SKU-1031,Blender,Home & Kitchen,2025-11-18,15,705.71,10585.65,Marketplace,West,0,10
SALE-9930,SKU-1014,File Folders,Office,2025-03-14,4,290.71,1162.84,Website,South,0,0
SALE-9931,SKU-1043,Sunscreen SPF50,Beauty,2025-03-13,36,334.2,12031.2,Retail Store,North,0,5
SALE-9932,SKU-1027,Winter Jacket,Clothing,2026-02-26,28,483.4,13535.2,B2B Direct,South,0,15
SALE-9933,SKU-1023,Running Shoes,Clothing,2025-08-31,13,410.32,5334.16,Marketplace,West,0,0
SALE-9934,SKU-1000,Wireless Earbuds,Electronics,2025-06-28,27,451.79,12198.33,B2B Direct,Central,1,0
SALE-9935,SKU-1046,Body Lotion,Beauty,2025-07-09,4,51.61,206.44,Website,North,0,0
SALE-9936,SKU-1020,Men T-Shirt,Clothing,2025-08-30,39,371.05,14470.95,Mobile App,East,0,0
SALE-9937,SKU-1007,Power Bank,Electronics,2026-02-03,5,304.06,1520.3,Website,East,0,10
SALE-9938,SKU-1022,Hoodie,Clothing,2025-06-24,29,103.08,2989.32,Marketplace,East,0,5
SALE-9939,SKU-1033,Cutting Board,Home & Kitchen,2025-07-18,21,426.25,8951.25,B2B Direct,Central,0,15
SALE-9940,SKU-1045,Hand Cream,Beauty,2026-01-16,32,336.24,10759.68,Marketplace,North,1,10
SALE-9941,SKU-1033,Cutting Board,Home & Kitchen,2025-06-30,20,426.25,8525.0,B2B Direct,South,0,10
SALE-9942,SKU-1009,Laptop Stand,Electronics,2025-03-22,16,84.62,1353.92,Retail Store,West,0,10
SALE-9943,SKU-1017,Printer Ink Cartridge,Office,2025-07-24,38,704.45,26769.1,Retail Store,East,0,15
SALE-9944,SKU-1024,Baseball Cap,Clothing,2025-11-12,2,174.86,349.72,Retail Store,West,0,0
SALE-9945,SKU-1011,A4 Paper (Ream),Office,2026-02-04,28,515.31,14428.68,B2B Direct,North,0,5
SALE-9946,SKU-1022,Hoodie,Clothing,2025-03-17,39,85.9,3350.1,Marketplace,East,0,0
SALE-9947,SKU-1046,Body Lotion,Beauty,2026-01-16,28,43.01,1204.28,Retail Store,North,0,20
SALE-9948,SKU-1043,Sunscreen SPF50,Beauty,2025-07-29,35,401.04,14036.4,Retail Store,West,0,10
SALE-9949,SKU-1016,Desk Organizer,Office,2025-05-26,25,317.54,7938.5,Retail Store,South,1,0
SALE-9950,SKU-1043,Sunscreen SPF50,Beauty,2025-07-22,6,401.04,2406.24,Mobile App,Central,0,0
SALE-9951,SKU-1039,Dish Rack,Home & Kitchen,2025-07-22,24,390.0,9360.0,Marketplace,East,0,5
SALE-9952,SKU-1007,Power Bank,Electronics,2025-08-08,37,304.06,11250.22,Marketplace,East,0,0
SALE-9953,SKU-1000,Wireless Earbuds,Electronics,2025-10-28,3,376.49,1129.47,Marketplace,West,0,0
SALE-9954,SKU-1003,Gaming Mouse,Electronics,2025-12-25,6,467.49,2804.94,Marketplace,Central,0,0
SALE-9955,SKU-1011,A4 Paper (Ream),Office,2025-07-14,50,618.37,30918.5,Marketplace,East,0,5
SALE-9956,SKU-1009,Laptop Stand,Electronics,2026-01-14,42,84.62,3554.04,Website,South,0,0
SALE-9957,SKU-1032,Non-stick Pan,Home & Kitchen,2025-10-15,38,378.77,14393.26,Marketplace,North,0,0
SALE-9958,SKU-1045,Hand Cream,Beauty,2025-07-14,17,403.49,6859.33,Website,East,0,5
SALE-9959,SKU-1022,Hoodie,Clothing,2025-04-28,5,85.9,429.5,B2B Direct,West,0,0
SALE-9960,SKU-1020,Men T-Shirt,Clothing,2025-12-21,24,519.47,12467.28,Retail Store,North,0,0
SALE-9961,SKU-1001,USB-C Hub,Electronics,2025-08-18,39,507.79,19803.81,Marketplace,East,0,0
SALE-9962,SKU-1018,Scissors,Office,2026-01-16,2,125.99,251.98,Mobile App,East,0,0
SALE-9963,SKU-1037,Air Fryer,Home & Kitchen,2025-03-17,7,250.76,1755.32,B2B Direct,South,0,10
SALE-9964,SKU-1032,Non-stick Pan,Home & Kitchen,2025-12-26,46,530.28,24392.88,Marketplace,South,0,0
SALE-9965,SKU-1046,Body Lotion,Beauty,2025-05-19,25,43.01,1075.25,Website,North,0,20
SALE-9966,SKU-1040,Face Moisturizer,Beauty,2025-12-09,47,302.16,14201.52,Retail Store,Central,0,15
SALE-9967,SKU-1003,Gaming Mouse,Electronics,2026-01-08,31,333.92,10351.52,B2B Direct,Central,0,0
SALE-9968,SKU-1036,Electric Kettle,Home & Kitchen,2025-08-01,16,40.34,645.44,Marketplace,South,0,0
SALE-9969,SKU-1007,Power Bank,Electronics,2026-02-21,16,304.06,4864.96,Retail Store,West,0,5
SALE-9970,SKU-1004,Webcam,Electronics,2025-09-05,42,342.33,14377.86,Retail Store,Central,0,0
